Age,Potential,Value_Raw,Wage_Raw,Value_Numeric,Wage_Numeric,Height_cm,Weight_kg,Crossing,Finishing,Heading_accuracy,Short_passing,Volleys,Dribbling,Curve,FK_Accuracy,Long_passing,Ball_control,Acceleration,Sprint_speed,Agility,Reactions,Balance,Shot_power,Jumping,Stamina,Strength,Long_shots,Aggression,Interceptions,Vision,Penalties,Composure,Standing_tackle,GK_Diving,GK_Handling,GK_Kicking,GK_Positioning,GK_Reflexes,Positions_CAM,Positions_CB,Positions_CDM,Positions_CF,Positions_CM,Positions_GK,Positions_LAM,Positions_LB,Positions_LCB,Positions_LCM,Positions_LDM,Positions_LM,Positions_LS,Positions_LW,Positions_LWB,Positions_RAM,Positions_RB,Positions_RCB,Positions_RCM,Positions_RDM,Positions_RES,Positions_RF,Positions_RM,Positions_RS,Positions_RW,Positions_RWB,Positions_ST,Preferred_Foot_Left,Preferred_Foot_Right
25.0,72.0,55,36,2200000.0,22000.0,185.0,72.0,64.0,70.0,42.0,72.0,60.0,77.0,63.0,42.0,63.0,72.0,80.0,67.0,86.0,68.0,83.0,69.0,61.0,69.0,59.0,59.0,45.0,25.0,71.0,55.0,70.0,33.0,7.0,9.0,8.0,12.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29.0,70.0,6,24,1600000.0,17000.0,179.0,79.0,58.0,70.0,59.0,71.0,67.0,76.0,60.0,60.0,59.0,75.0,66.0,65.0,77.0,67.0,74.0,71.0,61.0,34.0,54.0,66.0,44.0,30.0,68.0,52.0,65.0,25.0,5.0,8.0,5.0,10.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
27.0,71.0,90,129,2000000.0,9000.0,187.0,81.0,75.0,61.0,65.0,72.0,39.0,71.0,70.0,44.0,67.0,70.0,67.0,69.0,62.0,74.0,62.0,73.0,71.0,80.0,67.0,59.0,74.0,66.0,60.0,45.0,63.0,72.0,11.0,14.0,6.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,72.0,4,98,1400000.0,6000.0,175.0,70.0,67.0,66.0,52.0,64.0,52.0,70.0,56.0,44.0,50.0,73.0,74.0,73.0,63.0,53.0,73.0,75.0,64.0,56.0,58.0,46.0,51.0,21.0,60.0,60.0,66.0,33.0,12.0,10.0,8.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
33.0,69.0,208,24,900000.0,17000.0,186.0,87.0,32.0,77.0,80.0,60.0,59.0,66.0,43.0,58.0,43.0,60.0,54.0,56.0,58.0,60.0,38.0,71.0,87.0,68.0,89.0,64.0,66.0,23.0,57.0,72.0,56.0,27.0,10.0,7.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
25.0,77.0,172,21,5000000.0,16000.0,182.0,74.0,76.0,55.0,54.0,75.0,53.0,74.0,75.0,51.0,74.0,74.0,78.0,79.0,79.0,70.0,73.0,72.0,69.0,69.0,61.0,51.0,69.0,67.0,67.0,42.0,73.0,74.0,11.0,13.0,10.0,14.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26.0,62.0,118,98,375000.0,6000.0,178.0,84.0,54.0,58.0,52.0,68.0,45.0,58.0,54.0,57.0,64.0,60.0,59.0,60.0,61.0,53.0,68.0,65.0,59.0,63.0,62.0,67.0,49.0,54.0,63.0,54.0,65.0,51.0,7.0,15.0,14.0,12.0,13.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,84.0,29,63,14500000.0,41000.0,192.0,83.0,17.0,8.0,15.0,56.0,9.0,23.0,23.0,12.0,53.0,33.0,54.0,52.0,52.0,75.0,51.0,54.0,64.0,40.0,55.0,9.0,28.0,20.0,60.0,16.0,64.0,16.0,77.0,74.0,72.0,74.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,75.0,169,85,575000.0,5000.0,180.0,68.0,47.0,38.0,53.0,63.0,30.0,65.0,55.0,35.0,66.0,67.0,70.0,66.0,64.0,56.0,66.0,46.0,52.0,58.0,45.0,42.0,59.0,54.0,53.0,48.0,51.0,55.0,10.0,8.0,11.0,12.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,67.0,167,105,550000.0,0.0,178.0,70.0,61.0,50.0,52.0,65.0,52.0,61.0,62.0,54.0,58.0,59.0,80.0,83.0,67.0,56.0,77.0,64.0,59.0,72.0,45.0,52.0,53.0,51.0,59.0,60.0,63.0,54.0,10.0,12.0,10.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,68.0,135,73,400000.0,0.0,190.0,82.0,30.0,22.0,53.0,50.0,23.0,30.0,29.0,25.0,45.0,30.0,51.0,53.0,59.0,60.0,57.0,36.0,65.0,50.0,76.0,26.0,60.0,52.0,32.0,33.0,42.0,61.0,6.0,14.0,9.0,13.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,64.0,16,72,110000.0,4000.0,176.0,67.0,36.0,36.0,30.0,54.0,35.0,46.0,34.0,31.0,51.0,50.0,67.0,65.0,62.0,51.0,59.0,47.0,30.0,59.0,38.0,40.0,38.0,40.0,51.0,34.0,44.0,44.0,11.0,8.0,7.0,7.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17.0,83.0,127,3,4300000.0,10000.0,192.0,80.0,45.0,73.0,74.0,62.0,65.0,69.0,57.0,45.0,45.0,71.0,63.0,71.0,58.0,63.0,47.0,76.0,86.0,58.0,89.0,69.0,42.0,18.0,52.0,63.0,68.0,23.0,10.0,10.0,12.0,7.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
22.0,74.0,210,99,925000.0,0.0,192.0,82.0,10.0,8.0,14.0,34.0,7.0,20.0,13.0,19.0,34.0,26.0,33.0,15.0,30.0,63.0,26.0,47.0,54.0,30.0,56.0,8.0,25.0,9.0,43.0,19.0,26.0,12.0,61.0,61.0,63.0,60.0,63.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,75.0,57,45,2400000.0,28000.0,175.0,70.0,70.0,41.0,59.0,69.0,38.0,65.0,69.0,59.0,64.0,70.0,72.0,74.0,72.0,66.0,75.0,55.0,69.0,81.0,60.0,41.0,72.0,64.0,58.0,44.0,64.0,69.0,9.0,7.0,7.0,14.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,65.0,26,48,130000.0,2000.0,192.0,78.0,29.0,22.0,43.0,36.0,26.0,21.0,23.0,28.0,33.0,28.0,58.0,52.0,42.0,50.0,48.0,38.0,51.0,51.0,66.0,26.0,50.0,53.0,28.0,33.0,50.0,54.0,7.0,7.0,12.0,8.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
23.0,64.0,106,48,325000.0,2000.0,187.0,76.0,28.0,21.0,60.0,43.0,35.0,33.0,35.0,34.0,29.0,36.0,61.0,64.0,41.0,49.0,55.0,42.0,64.0,63.0,59.0,22.0,65.0,58.0,30.0,41.0,43.0,69.0,10.0,11.0,15.0,13.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26.0,74.0,58,55,2500000.0,35000.0,189.0,76.0,54.0,71.0,72.0,68.0,70.0,70.0,69.0,52.0,60.0,68.0,70.0,76.0,67.0,72.0,74.0,77.0,78.0,79.0,70.0,65.0,67.0,24.0,64.0,80.0,73.0,26.0,10.0,12.0,7.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
27.0,66.0,199,3,800000.0,10000.0,186.0,82.0,51.0,45.0,65.0,63.0,32.0,60.0,43.0,35.0,59.0,64.0,69.0,69.0,64.0,52.0,75.0,43.0,74.0,70.0,71.0,39.0,67.0,64.0,50.0,40.0,48.0,66.0,8.0,15.0,14.0,10.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,79.0,173,44,6500000.0,27000.0,184.0,70.0,68.0,73.0,74.0,72.0,69.0,74.0,70.0,50.0,67.0,75.0,78.0,79.0,69.0,73.0,66.0,73.0,85.0,76.0,74.0,71.0,58.0,22.0,65.0,65.0,63.0,12.0,5.0,12.0,11.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
20.0,71.0,204,111,875000.0,7000.0,183.0,70.0,52.0,48.0,54.0,67.0,45.0,58.0,54.0,44.0,65.0,64.0,56.0,60.0,56.0,60.0,66.0,60.0,60.0,53.0,66.0,49.0,57.0,61.0,63.0,48.0,58.0,64.0,6.0,9.0,7.0,8.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,58.0,16,98,110000.0,6000.0,178.0,76.0,33.0,55.0,48.0,39.0,38.0,44.0,32.0,30.0,32.0,43.0,62.0,60.0,63.0,55.0,57.0,45.0,52.0,47.0,56.0,48.0,36.0,21.0,46.0,53.0,42.0,21.0,10.0,7.0,14.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
32.0,68.0,174,98,600000.0,6000.0,193.0,85.0,18.0,6.0,13.0,28.0,11.0,8.0,11.0,16.0,26.0,17.0,21.0,27.0,39.0,66.0,30.0,53.0,54.0,26.0,63.0,10.0,26.0,15.0,33.0,14.0,22.0,15.0,70.0,68.0,71.0,63.0,67.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
31.0,74.0,91,15,3100000.0,14000.0,175.0,70.0,74.0,59.0,73.0,70.0,57.0,75.0,80.0,65.0,66.0,73.0,85.0,80.0,79.0,71.0,80.0,72.0,91.0,88.0,81.0,61.0,80.0,66.0,71.0,58.0,74.0,69.0,13.0,15.0,10.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,72.0,36,48,150000.0,2000.0,176.0,74.0,51.0,27.0,47.0,31.0,27.0,51.0,28.0,30.0,25.0,55.0,77.0,79.0,59.0,55.0,68.0,22.0,55.0,66.0,55.0,27.0,50.0,47.0,31.0,35.0,39.0,53.0,12.0,11.0,14.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,69.0,149,30,475000.0,1000.0,173.0,65.0,51.0,49.0,39.0,64.0,39.0,64.0,41.0,44.0,62.0,51.0,68.0,68.0,64.0,55.0,65.0,44.0,39.0,60.0,42.0,44.0,49.0,50.0,67.0,49.0,63.0,60.0,8.0,8.0,12.0,13.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19.0,70.0,184,15,700000.0,14000.0,175.0,70.0,53.0,48.0,34.0,57.0,38.0,60.0,55.0,38.0,55.0,57.0,91.0,90.0,78.0,57.0,80.0,55.0,64.0,68.0,63.0,54.0,36.0,55.0,60.0,51.0,53.0,52.0,7.0,11.0,10.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
26.0,84.0,108,78,33500000.0,54000.0,185.0,73.0,34.0,27.0,82.0,71.0,29.0,61.0,32.0,35.0,54.0,66.0,87.0,87.0,69.0,79.0,62.0,57.0,95.0,85.0,84.0,25.0,85.0,85.0,57.0,46.0,73.0,83.0,12.0,7.0,10.0,6.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
21.0,72.0,4,61,1400000.0,3000.0,171.0,65.0,60.0,40.0,36.0,62.0,36.0,62.0,50.0,42.0,55.0,64.0,71.0,66.0,75.0,64.0,84.0,51.0,42.0,70.0,41.0,39.0,65.0,63.0,50.0,36.0,56.0,66.0,13.0,15.0,10.0,11.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
21.0,66.0,84,9,275000.0,12000.0,171.0,69.0,39.0,57.0,51.0,47.0,46.0,53.0,44.0,55.0,38.0,53.0,74.0,69.0,72.0,52.0,75.0,54.0,59.0,54.0,53.0,49.0,39.0,22.0,45.0,56.0,47.0,26.0,14.0,15.0,9.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
20.0,59.0,209,99,90000.0,0.0,193.0,77.0,12.0,10.0,16.0,22.0,9.0,9.0,13.0,12.0,16.0,13.0,16.0,21.0,38.0,30.0,22.0,36.0,41.0,25.0,50.0,8.0,16.0,12.0,37.0,15.0,26.0,13.0,56.0,49.0,48.0,50.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,73.0,8,111,1800000.0,7000.0,173.0,66.0,66.0,62.0,40.0,65.0,55.0,69.0,70.0,61.0,65.0,69.0,78.0,80.0,81.0,63.0,80.0,65.0,53.0,65.0,48.0,64.0,54.0,56.0,64.0,49.0,66.0,60.0,14.0,12.0,14.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
21.0,68.0,180,86,675000.0,0.0,188.0,78.0,45.0,19.0,61.0,47.0,28.0,47.0,33.0,26.0,42.0,48.0,65.0,73.0,61.0,62.0,57.0,39.0,75.0,71.0,76.0,18.0,73.0,63.0,38.0,33.0,48.0,63.0,10.0,11.0,10.0,7.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
19.0,82.0,57,85,2400000.0,5000.0,180.0,74.0,53.0,63.0,43.0,69.0,47.0,67.0,50.0,45.0,67.0,68.0,69.0,67.0,74.0,65.0,76.0,61.0,57.0,73.0,62.0,62.0,57.0,64.0,65.0,39.0,58.0,61.0,9.0,12.0,8.0,6.0,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
24.0,81.0,37,95,15000000.0,67000.0,187.0,80.0,74.0,77.0,66.0,81.0,74.0,76.0,78.0,74.0,79.0,78.0,63.0,59.0,70.0,79.0,78.0,81.0,73.0,84.0,72.0,76.0,71.0,67.0,81.0,77.0,79.0,70.0,14.0,12.0,5.0,13.0,6.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18.0,67.0,36,30,150000.0,1000.0,170.0,70.0,46.0,40.0,38.0,53.0,31.0,59.0,51.0,48.0,49.0,52.0,67.0,67.0,73.0,53.0,80.0,43.0,33.0,67.0,38.0,46.0,51.0,42.0,51.0,45.0,61.0,44.0,7.0,13.0,13.0,7.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,69.0,42,111,170000.0,7000.0,185.0,77.0,57.0,36.0,74.0,69.0,46.0,65.0,42.0,66.0,69.0,65.0,63.0,46.0,62.0,71.0,66.0,78.0,73.0,55.0,68.0,73.0,80.0,74.0,68.0,50.0,78.0,64.0,16.0,8.0,12.0,9.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22.0,78.0,0,0,0.0,0.0,183.0,68.0,63.0,62.0,27.0,66.0,40.0,67.0,54.0,36.0,58.0,67.0,76.0,83.0,84.0,62.0,81.0,54.0,41.0,51.0,34.0,51.0,38.0,28.0,65.0,48.0,64.0,30.0,15.0,14.0,12.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
19.0,80.0,3,61,1300000.0,3000.0,184.0,77.0,32.0,63.0,65.0,45.0,67.0,61.0,39.0,34.0,35.0,58.0,90.0,92.0,77.0,61.0,58.0,62.0,80.0,61.0,62.0,55.0,30.0,15.0,50.0,62.0,56.0,18.0,12.0,15.0,10.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
22.0,82.0,20,36,11000000.0,22000.0,178.0,70.0,64.0,45.0,72.0,75.0,50.0,70.0,58.0,31.0,65.0,75.0,72.0,73.0,61.0,76.0,64.0,56.0,81.0,78.0,74.0,35.0,78.0,76.0,66.0,32.0,76.0,77.0,13.0,13.0,10.0,14.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18.0,81.0,203,105,850000.0,0.0,180.0,70.0,36.0,41.0,56.0,61.0,41.0,58.0,41.0,38.0,59.0,59.0,66.0,70.0,51.0,61.0,69.0,58.0,64.0,62.0,60.0,35.0,61.0,59.0,55.0,46.0,47.0,62.0,6.0,11.0,8.0,11.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25.0,78.0,130,129,4600000.0,9000.0,197.0,94.0,15.0,6.0,11.0,39.0,6.0,14.0,13.0,11.0,45.0,18.0,23.0,26.0,32.0,70.0,41.0,51.0,61.0,34.0,75.0,6.0,26.0,18.0,45.0,14.0,37.0,16.0,73.0,72.0,68.0,74.0,78.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35.0,79.0,133,55,4900000.0,35000.0,174.0,66.0,65.0,52.0,69.0,77.0,33.0,68.0,66.0,66.0,72.0,76.0,66.0,55.0,77.0,81.0,76.0,76.0,75.0,82.0,58.0,65.0,83.0,83.0,65.0,55.0,75.0,84.0,8.0,6.0,8.0,12.0,13.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24.0,70.0,1,36,1100000.0,22000.0,180.0,75.0,50.0,61.0,56.0,65.0,57.0,70.0,54.0,40.0,64.0,67.0,66.0,65.0,69.0,61.0,65.0,65.0,50.0,58.0,37.0,56.0,35.0,15.0,66.0,60.0,56.0,20.0,8.0,9.0,9.0,11.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
22.0,85.0,72,34,23500000.0,21000.0,182.0,77.0,75.0,71.0,68.0,74.0,67.0,84.0,52.0,46.0,66.0,83.0,84.0,83.0,79.0,65.0,74.0,79.0,77.0,74.0,61.0,62.0,63.0,48.0,66.0,57.0,63.0,56.0,14.0,12.0,7.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
24.0,76.0,125,3,4100000.0,10000.0,180.0,77.0,63.0,62.0,67.0,75.0,53.0,70.0,61.0,52.0,75.0,74.0,66.0,67.0,64.0,73.0,63.0,72.0,75.0,82.0,75.0,66.0,73.0,73.0,71.0,55.0,71.0,73.0,9.0,11.0,6.0,7.0,12.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33.0,71.0,2,32,1200000.0,20000.0,186.0,72.0,71.0,63.0,60.0,67.0,41.0,70.0,63.0,66.0,65.0,70.0,73.0,80.0,67.0,72.0,59.0,70.0,76.0,82.0,74.0,62.0,51.0,53.0,63.0,64.0,70.0,54.0,15.0,8.0,9.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
24.0,83.0,68,114,21000000.0,81000.0,188.0,79.0,77.0,78.0,76.0,75.0,71.0,80.0,68.0,52.0,69.0,79.0,79.0,86.0,75.0,76.0,59.0,78.0,91.0,76.0,84.0,72.0,58.0,25.0,69.0,61.0,78.0,39.0,7.0,10.0,7.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
18.0,76.0,169,85,575000.0,5000.0,183.0,78.0,39.0,51.0,57.0,66.0,38.0,64.0,45.0,39.0,58.0,62.0,74.0,67.0,73.0,52.0,72.0,70.0,71.0,68.0,67.0,56.0,61.0,57.0,52.0,38.0,53.0,58.0,7.0,11.0,10.0,13.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20.0,73.0,204,48,875000.0,2000.0,182.0,74.0,42.0,39.0,47.0,68.0,48.0,65.0,44.0,39.0,69.0,68.0,67.0,69.0,72.0,56.0,64.0,57.0,53.0,59.0,53.0,47.0,56.0,50.0,64.0,37.0,45.0,53.0,9.0,6.0,5.0,5.0,12.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
